id,imdb_id,name,popularity,image_resource
2867506,nm11880640,Walker Scobell,12.555,classpath:/static/images/celebs/img_2867506.jpg
18473,nm0197647,James Badge Dale,12.552,classpath:/static/images/celebs/img_18473.jpg
5010,nm0276062,Todd Field,12.547,classpath:/static/images/celebs/img_5010.jpg
87317,nm0185178,Nikki Cox,12.544,classpath:/static/images/celebs/img_87317.jpg
261272,nm2908893,Premji Amaran,12.544,classpath:/static/images/celebs/img_261272.jpg
64141,nm0337773,David Gordon Green,12.544,classpath:/static/images/celebs/img_64141.jpg
237237,nm2746944,若菜光,12.544,classpath:/static/images/celebs/img_237237.jpg
25869,nm0043855,Reiko Aylesworth,12.537,classpath:/static/images/celebs/img_25869.jpg
74158,nm1817670,Katherine Parkinson,12.537,classpath:/static/images/celebs/img_74158.jpg
17328,nm0001722,Rufus Sewell,12.532,classpath:/static/images/celebs/img_17328.jpg
2641803,nm3963982,Jenny Scordamaglia,12.522,classpath:/static/images/celebs/img_2641803.jpg
945130,nm0031877,Chikako Aoyama,12.521,classpath:/static/images/celebs/img_945130.jpg
104632,nm1679778,Sylvia Hoeks,12.517,classpath:/static/images/celebs/img_104632.jpg
206905,nm2087739,Jeremy Allen White,12.515,classpath:/static/images/celebs/img_206905.jpg
14501,nm0001811,Peter Ustinov,12.515,classpath:/static/images/celebs/img_14501.jpg
1282054,nm5824400,Sophie Cookson,12.514,classpath:/static/images/celebs/img_1282054.jpg
193,nm0000432,Gene Hackman,12.513,classpath:/static/images/celebs/img_193.jpg
1318650,nm2560618,Willa Fitzgerald,12.513,classpath:/static/images/celebs/img_1318650.jpg
106791,nm0878152,Aida Turturro,12.512,classpath:/static/images/celebs/img_106791.jpg
26009,nm0641097,Gail O'Grady,12.509,classpath:/static/images/celebs/img_26009.jpg
6198,nm0193554,Vondie Curtis-Hall,12.507,classpath:/static/images/celebs/img_6198.jpg
53755,nm0714147,Elizabeth Reaser,12.503,classpath:/static/images/celebs/img_53755.jpg
16850,nm0000535,Rose McGowan,12.503,classpath:/static/images/celebs/img_16850.jpg
1972706,nm7931969,Jaime Lorente,12.5,classpath:/static/images/celebs/img_1972706.jpg
64119,nm0001810,Robert Urich,12.498,classpath:/static/images/celebs/img_64119.jpg
15217,nm0811583,Zack Snyder,12.496,classpath:/static/images/celebs/img_15217.jpg
123846,nm2913275,Debby Ryan,12.494,classpath:/static/images/celebs/img_123846.jpg
1878952,nm8853855,Song Kang,12.492,classpath:/static/images/celebs/img_1878952.jpg
9281,nm0006969,Elizabeth Banks,12.491,classpath:/static/images/celebs/img_9281.jpg
10606,nm0000879,Anne Baxter,12.49,classpath:/static/images/celebs/img_10606.jpg
208519,nm1802209,Nick Kroll,12.488,classpath:/static/images/celebs/img_208519.jpg
2754753,nm7584896,Sydney Chandler,12.486,classpath:/static/images/celebs/img_2754753.jpg
17835,nm0315041,Ricky Gervais,12.485,classpath:/static/images/celebs/img_17835.jpg
537,nm0864997,Stephen Tobolowsky,12.483,classpath:/static/images/celebs/img_537.jpg
22970,nm0227759,Peter Dinklage,12.479,classpath:/static/images/celebs/img_22970.jpg
51998,nm0487594,Liza Lapira,12.477,classpath:/static/images/celebs/img_51998.jpg
2234,nm0100889,Michael Bowen,12.475,classpath:/static/images/celebs/img_2234.jpg
11511,nm0827663,Daniel Stern,12.473,classpath:/static/images/celebs/img_11511.jpg
6163,nm0004965,Adam Goldberg,12.466,classpath:/static/images/celebs/img_6163.jpg
25147,nm0355024,Tony Hale,12.466,classpath:/static/images/celebs/img_25147.jpg
18364,nm0001719,George Segal,12.465,classpath:/static/images/celebs/img_18364.jpg
16970,nm1419440,Ivana Baquero,12.464,classpath:/static/images/celebs/img_16970.jpg
84698,nm2057726,Jessica Lowndes,12.457,classpath:/static/images/celebs/img_84698.jpg
4027,nm0001104,Frank Darabont,12.455,classpath:/static/images/celebs/img_4027.jpg
1352403,nm4336593,Şükrü Özyıldız,12.454,classpath:/static/images/celebs/img_1352403.jpg
3195853,nm6974163,Zane Phillips,12.451,classpath:/static/images/celebs/img_3195853.jpg
86468,nm0915637,Sarah Wayne Callies,12.451,classpath:/static/images/celebs/img_86468.jpg
1452046,nm7093076,Lana Condor,12.449,classpath:/static/images/celebs/img_1452046.jpg
42307,nm0933959,Peta Wilson,12.444,classpath:/static/images/celebs/img_42307.jpg
6416,nm0908116,Polly Walker,12.441,classpath:/static/images/celebs/img_6416.jpg
1481238,nm6096118,Sophia Lillis,12.439,classpath:/static/images/celebs/img_1481238.jpg
2505,nm0000342,James Cromwell,12.439,classpath:/static/images/celebs/img_2505.jpg
3417,nm0001282,Tony Goldwyn,12.437,classpath:/static/images/celebs/img_3417.jpg
992366,nm2314596,Maia Mitchell,12.434,classpath:/static/images/celebs/img_992366.jpg
15309,nm0001614,Lori Petty,12.431,classpath:/static/images/celebs/img_15309.jpg
74929,nm2202521,Madison Pettis,12.431,classpath:/static/images/celebs/img_74929.jpg
1086527,nm3918709,Gavin Casalegno,12.43,classpath:/static/images/celebs/img_1086527.jpg
23931,nm0000227,Mira Sorvino,12.428,classpath:/static/images/celebs/img_23931.jpg
6613,nm0000378,Minnie Driver,12.427,classpath:/static/images/celebs/img_6613.jpg
6164,nm0524197,Josh Lucas,12.423,classpath:/static/images/celebs/img_6164.jpg
228969,nm1861467,Roxanne McKee,12.421,classpath:/static/images/celebs/img_228969.jpg
1030252,nm1682733,Álex González,12.421,classpath:/static/images/celebs/img_1030252.jpg
82631,nm0797746,Joseph Sikora,12.421,classpath:/static/images/celebs/img_82631.jpg
2838,nm0001721,Chloë Sevigny,12.418,classpath:/static/images/celebs/img_2838.jpg
19154,nm0319171,Daniel Gillies,12.416,classpath:/static/images/celebs/img_19154.jpg
86889,nm1162030,Son Ye-jin,12.416,classpath:/static/images/celebs/img_86889.jpg
1372317,nm3223453,Marco Ilsø,12.414,classpath:/static/images/celebs/img_1372317.jpg
8654,nm0000546,Matthew Modine,12.413,classpath:/static/images/celebs/img_8654.jpg
32290,nm0000283,Brenda Bakke,12.41,classpath:/static/images/celebs/img_32290.jpg
963117,nm1427034,Bar Paly,12.405,classpath:/static/images/celebs/img_963117.jpg
34982,nm0071818,Jeff Bennett,12.404,classpath:/static/images/celebs/img_34982.jpg
58312,nm0004904,Angie Everhart,12.402,classpath:/static/images/celebs/img_58312.jpg
3492,nm0004988,Colin Hanks,12.402,classpath:/static/images/celebs/img_3492.jpg
15739,nm0421105,Alex Jennings,12.4,classpath:/static/images/celebs/img_15739.jpg
2223,nm0000625,Fred Savage,12.4,classpath:/static/images/celebs/img_2223.jpg
15218,nm0348181,James Gunn,12.398,classpath:/static/images/celebs/img_15218.jpg
1201138,nm4712342,Cinthya Carmona,12.394,classpath:/static/images/celebs/img_1201138.jpg
211685,nm2422305,Emilie Ullerup,12.391,classpath:/static/images/celebs/img_211685.jpg
723,nm0000664,Patrick Swayze,12.39,classpath:/static/images/celebs/img_723.jpg
38888,nm0181787,Seth Gabel,12.39,classpath:/static/images/celebs/img_38888.jpg
1258699,nm4677867,Sean Giambrone,12.389,classpath:/static/images/celebs/img_1258699.jpg
17637,nm0004875,Taye Diggs,12.389,classpath:/static/images/celebs/img_17637.jpg
8395,nm0000580,Luke Perry,12.389,classpath:/static/images/celebs/img_8395.jpg
53519,nm0377901,Lenny Henry,12.388,classpath:/static/images/celebs/img_53519.jpg
1460120,nm6351089,Millie Brady,12.384,classpath:/static/images/celebs/img_1460120.jpg
5892,nm0382110,David Hewlett,12.381,classpath:/static/images/celebs/img_5892.jpg
2992404,nm12136905,Kim Min-ki,12.379,classpath:/static/images/celebs/img_2992404.jpg
98103,nm1547964,Richard Ayoade,12.376,classpath:/static/images/celebs/img_98103.jpg
591519,nm3189010,Laura Spencer,12.372,classpath:/static/images/celebs/img_591519.jpg
2532098,nm9937520,Javon Walton,12.371,classpath:/static/images/celebs/img_2532098.jpg
10223,nm0005412,Jane Seymour,12.369,classpath:/static/images/celebs/img_10223.jpg
120923,nm1487136,Keiko Kitagawa,12.369,classpath:/static/images/celebs/img_120923.jpg
2206,nm0608090,Samantha Morton,12.367,classpath:/static/images/celebs/img_2206.jpg
142115,nm2854112,Kiana Madeira,12.366,classpath:/static/images/celebs/img_142115.jpg
1443712,nm5483400,Madeline Brewer,12.363,classpath:/static/images/celebs/img_1443712.jpg
45379,nm0000238,Shannon Tweed,12.359,classpath:/static/images/celebs/img_45379.jpg
2628,nm0000662,Kiefer Sutherland,12.357,classpath:/static/images/celebs/img_2628.jpg
36628,nm0215487,Kate del Castillo,12.356,classpath:/static/images/celebs/img_36628.jpg
12949,nm0001636,Priscilla Presley,12.354,classpath:/static/images/celebs/img_12949.jpg
148996,nm0391762,Brittany Ashton Holmes,12.354,classpath:/static/images/celebs/img_148996.jpg
2478,nm0281107,Tommy Flanagan,12.35,classpath:/static/images/celebs/img_2478.jpg
68494,nm0923529,Justin Whalin,12.348,classpath:/static/images/celebs/img_68494.jpg
1584347,nm2936232,Martin Sensmeier,12.342,classpath:/static/images/celebs/img_1584347.jpg
239271,nm0834989,Jeremy Strong,12.342,classpath:/static/images/celebs/img_239271.jpg
466505,nm3529685,Kumail Nanjiani,12.342,classpath:/static/images/celebs/img_466505.jpg
52852,nm0993507,Kat Dennings,12.339,classpath:/static/images/celebs/img_52852.jpg
2408,nm0213354,Jamel Debbouze,12.335,classpath:/static/images/celebs/img_2408.jpg
5587,nm0000279,Hank Azaria,12.328,classpath:/static/images/celebs/img_5587.jpg
47628,nm0606690,Julian Morris,12.327,classpath:/static/images/celebs/img_47628.jpg
72997,nm0693243,Chris Potter,12.325,classpath:/static/images/celebs/img_72997.jpg
3388,nm0000985,James L. Brooks,12.324,classpath:/static/images/celebs/img_3388.jpg
86039,nm0162333,Mario Cimarro,12.323,classpath:/static/images/celebs/img_86039.jpg
61983,nm0005189,Jason Marsden,12.322,classpath:/static/images/celebs/img_61983.jpg
2117890,nm9530605,Byeon Woo-seok,12.32,classpath:/static/images/celebs/img_2117890.jpg
65641,nm0005378,Brande Roderick,12.316,classpath:/static/images/celebs/img_65641.jpg
10460,nm0001423,Richard Kiel,12.315,classpath:/static/images/celebs/img_10460.jpg
78597,nm0568390,Rob McElhenney,12.315,classpath:/static/images/celebs/img_78597.jpg
12714,nm0911933,Zack Ward,12.288,classpath:/static/images/celebs/img_12714.jpg
19274,nm0736622,Seth Rogen,12.287,classpath:/static/images/celebs/img_19274.jpg
230120,nm2962268,Mirei Kiritani,12.283,classpath:/static/images/celebs/img_230120.jpg
2065258,,Cemre Baysel,12.282,classpath:/static/images/celebs/img_2065258.jpg
66717,nm0938893,Anthony Wong,12.281,classpath:/static/images/celebs/img_66717.jpg
127558,nm2057859,Andrea Riseborough,12.28,classpath:/static/images/celebs/img_127558.jpg
1017347,nm4154798,Brenton Thwaites,12.28,classpath:/static/images/celebs/img_1017347.jpg
66431,nm2092886,Jodie Whittaker,12.28,classpath:/static/images/celebs/img_66431.jpg
75341,nm0171041,Gary Coleman,12.277,classpath:/static/images/celebs/img_75341.jpg
5661,nm1131557,Matthew Gray Gubler,12.277,classpath:/static/images/celebs/img_5661.jpg
11275,nm0000410,Stephen Fry,12.259,classpath:/static/images/celebs/img_11275.jpg
1355203,nm5346530,Wan Qian,12.258,classpath:/static/images/celebs/img_1355203.jpg
1034681,nm4446467,Tye Sheridan,12.251,classpath:/static/images/celebs/img_1034681.jpg
6165,nm0710829,Anthony Rapp,12.251,classpath:/static/images/celebs/img_6165.jpg
29068,nm0002027,Ben Cross,12.25,classpath:/static/images/celebs/img_29068.jpg
8338,nm0272706,Jodelle Ferland,12.249,classpath:/static/images/celebs/img_8338.jpg
1244197,nm1675654,Angelique Boyer,12.249,classpath:/static/images/celebs/img_1244197.jpg
7447,nm0000285,Alec Baldwin,12.246,classpath:/static/images/celebs/img_7447.jpg
1271474,nm5879663,Ava Telek,12.245,classpath:/static/images/celebs/img_1271474.jpg
564,nm0000500,Richard Linklater,12.233,classpath:/static/images/celebs/img_564.jpg
1831272,nm7131255,Moemi Katayama,12.232,classpath:/static/images/celebs/img_1831272.jpg
2048372,nm9537602,Diana Silvers,12.229,classpath:/static/images/celebs/img_2048372.jpg
65760,nm0385792,Marin Hinkle,12.228,classpath:/static/images/celebs/img_65760.jpg
961840,nm1728514,Cara Horgan,12.227,classpath:/static/images/celebs/img_961840.jpg
107791,nm1261587,Kelly Stables,12.224,classpath:/static/images/celebs/img_107791.jpg
2954,nm0942482,Jeffrey Wright,12.223,classpath:/static/images/celebs/img_2954.jpg
1619,nm0000334,Chow Yun-Fat,12.223,classpath:/static/images/celebs/img_1619.jpg
18391,nm0001511,Lee Marvin,12.222,classpath:/static/images/celebs/img_18391.jpg
1455722,nm4917921,Devin Druid,12.222,classpath:/static/images/celebs/img_1455722.jpg
51800,nm0745186,Teryl Rothery,12.22,classpath:/static/images/celebs/img_51800.jpg
19855,nm1797214,Suzuka Ohgo,12.218,classpath:/static/images/celebs/img_19855.jpg
17243,nm0006958,Jonathan Tucker,12.214,classpath:/static/images/celebs/img_17243.jpg
212154,nm2832695,Deborah Ann Woll,12.214,classpath:/static/images/celebs/img_212154.jpg
1822751,nm6875568,Raquel Xu,12.213,classpath:/static/images/celebs/img_1822751.jpg
1907847,nm6088594,Risa Hayashi,12.211,classpath:/static/images/celebs/img_1907847.jpg
10582,nm0839326,Daniel Sunjata,12.203,classpath:/static/images/celebs/img_10582.jpg
1059584,nm1982607,Kim Ok-vin,12.202,classpath:/static/images/celebs/img_1059584.jpg
141034,nm2915105,Billy Magnussen,12.202,classpath:/static/images/celebs/img_141034.jpg
2680,nm0005531,Donnie Wahlberg,12.193,classpath:/static/images/celebs/img_2680.jpg
54815,nm1711829,Steven Strait,12.186,classpath:/static/images/celebs/img_54815.jpg
12688,nm0001493,Peter MacNicol,12.186,classpath:/static/images/celebs/img_12688.jpg
10169,nm0001699,Telly Savalas,12.186,classpath:/static/images/celebs/img_10169.jpg
6692,nm0328751,Caroline Goodall,12.185,classpath:/static/images/celebs/img_6692.jpg
55084,nm0267511,Sean Faris,12.184,classpath:/static/images/celebs/img_55084.jpg
1252016,nm3209606,Moon Ga-young,12.181,classpath:/static/images/celebs/img_1252016.jpg
10963,nm0959242,José Zúñiga,12.18,classpath:/static/images/celebs/img_10963.jpg
142193,nm1459109,Diego Klattenhoff,12.18,classpath:/static/images/celebs/img_142193.jpg
108209,nm0233956,Sarah Rowland Doroff,12.179,classpath:/static/images/celebs/img_108209.jpg
83456,nm0873998,Michael Trucco,12.177,classpath:/static/images/celebs/img_83456.jpg
9871,nm0000266,Ursula Andress,12.177,classpath:/static/images/celebs/img_9871.jpg
68842,nm0158626,John Cho,12.177,classpath:/static/images/celebs/img_68842.jpg
146750,nm1126657,George MacKay,12.173,classpath:/static/images/celebs/img_146750.jpg
10017,nm0000032,Charlton Heston,12.168,classpath:/static/images/celebs/img_10017.jpg
572225,nm2584860,Yoo Ah-in,12.167,classpath:/static/images/celebs/img_572225.jpg
157085,nm0914937,Vernee Watson-Johnson,12.165,classpath:/static/images/celebs/img_157085.jpg
53651,nm1010931,Monique Gabriela Curnen,12.165,classpath:/static/images/celebs/img_53651.jpg
5376,nm0005443,Jean Smart,12.164,classpath:/static/images/celebs/img_5376.jpg
1274210,nm4438246,Millie Davis,12.163,classpath:/static/images/celebs/img_1274210.jpg
27855,nm0815370,Shannyn Sossamon,12.16,classpath:/static/images/celebs/img_27855.jpg
22109,nm0278752,Peter Firth,12.16,classpath:/static/images/celebs/img_22109.jpg
16839,nm1668265,Matt Long,12.158,classpath:/static/images/celebs/img_16839.jpg
18977,nm0642145,Ed O'Neill,12.157,classpath:/static/images/celebs/img_18977.jpg
2047,nm0000418,Danny Glover,12.156,classpath:/static/images/celebs/img_2047.jpg
24965,nm0937930,Scott Wolf,12.152,classpath:/static/images/celebs/img_24965.jpg
22227,nm0005221,Christopher Meloni,12.149,classpath:/static/images/celebs/img_22227.jpg
144216,nm2731980,Ciara Bravo,12.146,classpath:/static/images/celebs/img_144216.jpg
7486,nm0000699,Michael Wincott,12.143,classpath:/static/images/celebs/img_7486.jpg
3267,nm0001313,George Hamilton,12.142,classpath:/static/images/celebs/img_3267.jpg
60073,nm0488953,Brie Larson,12.141,classpath:/static/images/celebs/img_60073.jpg
78322,nm0868066,Akira Toriyama,12.14,classpath:/static/images/celebs/img_78322.jpg
145247,nm2100081,Phoebe Tonkin,12.139,classpath:/static/images/celebs/img_145247.jpg
3145,nm0824940,Simonetta Stefanelli,12.139,classpath:/static/images/celebs/img_3145.jpg
84300,nm1645313,Chris Lowell,12.138,classpath:/static/images/celebs/img_84300.jpg
233590,nm4303311,Yoshitsugu Matsuoka,12.134,classpath:/static/images/celebs/img_233590.jpg
7497,nm0564697,Holt McCallany,12.133,classpath:/static/images/celebs/img_7497.jpg
230680,nm3150488,Douglas Booth,12.133,classpath:/static/images/celebs/img_230680.jpg
25787,nm0001257,Ava Gardner,12.129,classpath:/static/images/celebs/img_25787.jpg
1705786,,Can Yaman,12.128,classpath:/static/images/celebs/img_1705786.jpg
132312,nm3526370,Brianne Howey,12.126,classpath:/static/images/celebs/img_132312.jpg
6858,nm1036181,Mike Vogel,12.126,classpath:/static/images/celebs/img_6858.jpg
4483,nm0000163,Dustin Hoffman,12.124,classpath:/static/images/celebs/img_4483.jpg
34202,nm1782667,Matt Lanter,12.123,classpath:/static/images/celebs/img_34202.jpg
1791619,nm7186321,Lia McHugh,12.122,classpath:/static/images/celebs/img_1791619.jpg
144275,nm0646568,Karla Souza,12.12,classpath:/static/images/celebs/img_144275.jpg
1117313,nm0913475,John David Washington,12.117,classpath:/static/images/celebs/img_1117313.jpg
28768,nm0000396,Farrah Fawcett,12.117,classpath:/static/images/celebs/img_28768.jpg
1666,nm0001046,Julie Christie,12.112,classpath:/static/images/celebs/img_1666.jpg
15338,nm0544611,William Mapother,12.111,classpath:/static/images/celebs/img_15338.jpg
9112,nm0104507,Neville Brand,12.11,classpath:/static/images/celebs/img_9112.jpg
1948855,nm8419930,Hayal Köseoğlu,12.106,classpath:/static/images/celebs/img_1948855.jpg
17067,nm0378932,Karoline Herfurth,12.104,classpath:/static/images/celebs/img_17067.jpg
51684,nm1419635,Mehcad Brooks,12.104,classpath:/static/images/celebs/img_51684.jpg
82096,nm0664175,Jessica Paré,12.102,classpath:/static/images/celebs/img_82096.jpg
993774,nm3014031,Rachel Brosnahan,12.102,classpath:/static/images/celebs/img_993774.jpg
31384,nm0003244,Jordi Mollà,12.101,classpath:/static/images/celebs/img_31384.jpg
90755,nm2857778,Janet Montgomery,12.101,classpath:/static/images/celebs/img_90755.jpg
41247,nm0137230,Len Cariou,12.1,classpath:/static/images/celebs/img_41247.jpg
28248,nm0776239,Dwight Schultz,12.099,classpath:/static/images/celebs/img_28248.jpg
